ticket_id,created_at,updated_at,severity,status,attack_pattern,affected_assets,affected_users,tactic_chain,technique_chain,initial_alert_id,total_alerts_correlated,analyst_assigned,containment_action,financial_impact_npr,is_confirmed_attack,resolution_notes,mitre_navigator_link
INC-20260607-2511,2026-06-07 04:36:50.552,2026-06-08 16:36:50.324,medium,resolved,WebApp_SQLi,SRV-SQL-02|WS-BTW-008|WS-KTM-044|SRV-APP-02,user_5736,TA0001|TA0006,T1190|T1555,IDS-20260618-AA8ED4DA,67,analyst_07,network_isolation,0,False,SQL injection attempt blocked by WAF. No data exfiltration detected. WAF rule updated.,https://attack.mitre.org/techniques/T1190/
INC-20260607-0083,2026-06-07 04:40:37.961,2026-06-07 12:40:37.414,medium,open,WebApp_SQLi,WS-KTM-002|WS-BTW-005,user_8026|user_9730,TA0001|TA0006,T1190|T1555,IDS-20260112-4F927BAC,24,analyst_01,network_isolation,0,True,,https://attack.mitre.org/techniques/T1190/
INC-20260607-1182,2026-06-07 06:20:46.802,2026-06-07 22:20:46.423,medium,resolved,WebApp_SQLi,WS-PKR-015|WS-KTM-049|ATM-PKR-004,user_3726,TA0001|TA0006,T1190|T1555,IDS-20250414-C65DE7DB,23,analyst_01,network_isolation,0,True,Port scan sourced from internal pentesting team. Documented and closed.,https://attack.mitre.org/techniques/T1190/
INC-20260607-1103,2026-06-07 10:49:17.046,2026-06-09 14:49:17.117,medium,false_positive,DNS_Tunneling,WS-BTW-004|WS-KTM-045|WS-KTM-029,user_4165,TA0011|TA0010,T1071.004|T1048.001,IDS-20260607-F79FFBA0,77,analyst_04,firewall_block,0,False,Lateral movement contained. SMB signing enforced on affected segment. Credential reset for compromised account.,https://attack.mitre.org/techniques/T1071/004/
INC-20260607-2202,2026-06-07 14:04:25.433,2026-06-10 02:04:25.601,high,investigating,DataExfil_HTTPS,WS-KTM-034|ATM-PKR-002|WS-KTM-041|SRV-PROXY-01,user_2113|user_1134,TA0009|TA0010,T1213|T1048.002,IDS-20251208-574139C9,37,analyst_04,account_disable,2584337,True,,https://attack.mitre.org/techniques/T1213/
INC-20260607-2996,2026-06-07 15:51:50.546,2026-06-08 11:51:50.226,high,investigating,InsiderDataGrab,ATM-KTM-002|WS-KTM-038|WS-PKR-008|WS-KTM-026,user_5425|user_2732|user_2650,TA0006|TA0009|TA0010,T1078|T1213|T1048,IDS-20260624-890360DB,7,analyst_01,endpoint_quarantine,1872732,True,,https://attack.mitre.org/techniques/T1078/
INC-20260607-0972,2026-06-07 16:45:10.893,2026-06-09 15:45:10.676,critical,resolved,Ransomware_Staging,WS-PKR-004|WS-BTW-005|WS-KTM-030,user_9169|user_1447,TA0001|TA0002|TA0008|TA0040,T1566.002|T1059.001|T1021.002|T1486,IDS-20260309-26907DA3,79,analyst_06,network_isolation,1440162,True,ATM software integrity check passed. Connection traced to vendor maintenance window. Vendor access policy updated.,https://attack.mitre.org/techniques/T1566/002/
INC-20260607-3909,2026-06-07 17:40:12.412,2026-06-09 05:40:12.538,critical,investigating,Ransomware_Staging,WS-KTM-021|WS-KTM-041,,TA0001|TA0002|TA0008|TA0040,T1566.002|T1059.001|T1021.002|T1486,IDS-20250705-357E20CA,76,analyst_07,endpoint_quarantine,4288997,True,,https://attack.mitre.org/techniques/T1566/002/
INC-20260607-1819,2026-06-07 18:27:01.060,2026-06-08 06:27:01.796,medium,resolved,WebApp_SQLi,WS-KTM-045|ATM-KTM-003|WS-BTW-003,user_4082,TA0001|TA0006,T1190|T1555,IDS-20250209-B7BFA86B,1,analyst_06,network_isolation,0,True,ATM software integrity check passed. Connection traced to vendor maintenance window. Vendor access policy updated.,https://attack.mitre.org/techniques/T1190/
INC-20260607-0356,2026-06-07 18:47:40.621,2026-06-09 17:47:40.174,high,open,InsiderDataGrab,WS-KTM-029|WS-PKR-007|WS-KTM-016|WS-KTM-023,user_4516,TA0006|TA0009|TA0010,T1078|T1213|T1048,IDS-20251128-F9E0D015,39,analyst_08,endpoint_quarantine,0,True,,https://attack.mitre.org/techniques/T1078/
INC-20260607-3732,2026-06-07 23:10:47.236,2026-06-10 02:10:47.341,critical,resolved,Saturday_Night_C2,WS-KTM-052|WS-KTM-037|SRV-PROXY-01,user_2392|user_1055|user_6759,TA0001|TA0011|TA0008|TA0009|TA0010,T1566.001|T1071.001|T1021.002|T1213|T1048.002,IDS-20260511-C9E5D8A5,24,analyst_03,firewall_block,458993,True,SQL injection attempt blocked by WAF. No data exfiltration detected. WAF rule updated.,https://attack.mitre.org/techniques/T1566/001/
INC-20260607-0482,2026-06-07 23:34:56.060,2026-06-08 19:34:56.770,critical,contained,Ransomware_Staging,ATM-KTM-001,,TA0001|TA0002|TA0008|TA0040,T1566.002|T1059.001|T1021.002|T1486,IDS-20250428-10A69364,62,analyst_01,account_disable,0,False,DNS tunneling payload decoded. C2 domain sinkholed. Host reimaged.,https://attack.mitre.org/techniques/T1566/002/
INC-20260608-0181,2026-06-08 10:05:46.470,2026-06-10 23:05:46.769,medium,resolved,BruteForce_SSH,WS-KTM-013,user_1457|user_6464|user_8257,TA0006|TA0001,T1110.001|T1078,IDS-20251026-D964F746,75,analyst_05,endpoint_quarantine,0,True,Brute force source blocked at perimeter. No successful authentication observed. Account lockout policy confirmed active.,https://attack.mitre.org/techniques/T1110/001/
INC-20260608-2431,2026-06-08 14:54:18.579,2026-06-08 18:54:18.649,critical,investigating,ATM_Jackpotting,WS-KTM-050,user_1749|user_8707,TA0001|TA0002|TA0040,T1195|T1059.003|T1496,IDS-20260502-CF2500F1,13,analyst_06,network_isolation,3056753,True,,https://attack.mitre.org/techniques/T1195/
INC-20260608-0600,2026-06-08 14:57:21.755,2026-06-09 02:57:21.072,medium,resolved,DNS_Tunneling,WS-KTM-009|ATM-PKR-002|WS-KTM-046,user_2790|user_5333,TA0011|TA0010,T1071.004|T1048.001,IDS-20250425-6AE9D2B3,9,analyst_04,firewall_block,0,True,Port scan sourced from internal pentesting team. Documented and closed.,https://attack.mitre.org/techniques/T1071/004/
INC-20260608-0947,2026-06-08 15:55:38.090,2026-06-11 04:55:38.064,high,resolved,DataExfil_HTTPS,WS-KTM-033|WS-BTW-005,user_6344|user_1603|user_7020,TA0009|TA0010,T1213|T1048.002,IDS-20251210-66B2C527,7,analyst_07,endpoint_quarantine,0,True,Contained via account disable. Forensic image taken. Passed to threat intel team for IOC extraction.,https://attack.mitre.org/techniques/T1213/
INC-20260608-1651,2026-06-08 16:56:56.028,2026-06-10 05:56:56.362,high,false_positive,InsiderDataGrab,WS-KTM-020,user_3290,TA0006|TA0009|TA0010,T1078|T1213|T1048,IDS-20251219-19819731,31,analyst_08,network_isolation,0,False,SQL injection attempt blocked by WAF. No data exfiltration detected. WAF rule updated.,https://attack.mitre.org/techniques/T1078/
INC-20260608-3388,2026-06-08 16:57:48.948,2026-06-10 03:57:48.339,critical,open,ATM_Jackpotting,WS-KTM-003|WS-KTM-055,,TA0001|TA0002|TA0040,T1195|T1059.003|T1496,IDS-20250425-9E1ADC2B,57,analyst_01,account_disable,0,True,,https://attack.mitre.org/techniques/T1195/
INC-20260609-0904,2026-06-09 02:27:27.096,2026-06-10 04:27:27.752,medium,false_positive,BruteForce_SSH,WS-PKR-009|WS-PKR-006,user_2361|user_8366|user_4480,TA0006|TA0001,T1110.001|T1078,IDS-20250319-B0C58F56,17,analyst_05,account_disable,0,False,SQL injection attempt blocked by WAF. No data exfiltration detected. WAF rule updated.,https://attack.mitre.org/techniques/T1110/001/
INC-20260609-3959,2026-06-09 03:48:37.617,2026-06-11 15:48:37.829,low,resolved,Recon_PortScan,WS-KTM-045|WS-KTM-006|WS-KTM-046|WS-PKR-011,user_6461|user_8805|user_4234,TA0007,T1046,IDS-20250731-D72F2B42,71,analyst_05,firewall_block,0,True,SWIFT transaction logs reviewed. No fraudulent transfers confirmed. SWIFT gateway access audit initiated per NRB directive.,https://attack.mitre.org/techniques/T1046/
INC-20260609-4724,2026-06-09 04:23:44.485,2026-06-11 03:23:44.968,high,resolved,InsiderDataGrab,WS-PKR-005|WS-KTM-001|ATM-KTM-008,user_5684|user_1949,TA0006|TA0009|TA0010,T1078|T1213|T1048,IDS-20250804-3C93F500,4,analyst_01,firewall_block,129531,True,Port scan sourced from internal pentesting team. Documented and closed.,https://attack.mitre.org/techniques/T1078/
INC-20260609-4017,2026-06-09 12:28:41.825,2026-06-11 23:28:41.603,high,resolved,DataExfil_HTTPS,WS-KTM-055|WS-KTM-027|ATM-KTM-007,,TA0009|TA0010,T1213|T1048.002,IDS-20250517-75553D49,32,analyst_07,account_disable,11201,True,Isolated affected host and rotated credentials. Confirmed C2 channel via JA3 hash match. Blocked external IP at perimeter firewall.,https://attack.mitre.org/techniques/T1213/
INC-20260609-3163,2026-06-09 12:39:21.683,2026-06-10 10:39:21.634,critical,false_positive,SWIFT_Tampering,WS-KTM-033|SRV-SQL-02,user_9341|user_4273|user_6437,TA0001|TA0003|TA0006|TA0009|TA0040,T1190|T1078|T1555|T1565.001|T1657,IDS-20250305-9429359E,11,analyst_03,none,0,False,Brute force source blocked at perimeter. No successful authentication observed. Account lockout policy confirmed active.,https://attack.mitre.org/techniques/T1190/
INC-20260609-1710,2026-06-09 16:05:09.416,2026-06-11 11:05:09.433,high,false_positive,InsiderDataGrab,ATM-KTM-006,user_5066,TA0006|TA0009|TA0010,T1078|T1213|T1048,IDS-20250419-778752D3,24,analyst_03,network_isolation,0,False,ATM software integrity check passed. Connection traced to vendor maintenance window. Vendor access policy updated.,https://attack.mitre.org/techniques/T1078/
INC-20260609-4452,2026-06-09 19:47:42.960,2026-06-10 00:47:42.772,medium,resolved,WebApp_SQLi,WS-KTM-014|WS-PKR-016,user_1563|user_2469|user_3812,TA0001|TA0006,T1190|T1555,IDS-20251127-15080467,10,analyst_08,endpoint_quarantine,0,True,Brute force source blocked at perimeter. No successful authentication observed. Account lockout policy confirmed active.,https://attack.mitre.org/techniques/T1190/
INC-20260609-3932,2026-06-09 20:42:32.447,2026-06-11 08:42:32.846,critical,resolved,ATM_Jackpotting,ATM-PKR-003|WS-PKR-010,user_5844|user_1234|user_2725,TA0001|TA0002|TA0040,T1195|T1059.003|T1496,IDS-20251128-2C56B4A9,8,analyst_07,network_isolation,0,True,SWIFT transaction logs reviewed. No fraudulent transfers confirmed. SWIFT gateway access audit initiated per NRB directive.,https://attack.mitre.org/techniques/T1195/
INC-20260609-2945,2026-06-09 21:30:09.084,2026-06-11 08:30:09.140,medium,resolved,DNS_Tunneling,ATM-KTM-008|WS-KTM-057|WS-KTM-023,user_6104|user_1667,TA0011|TA0010,T1071.004|T1048.001,IDS-20251210-F407CD67,71,analyst_06,network_isolation,0,True,False positive confirmed — traffic matches scheduled backup job pattern. Rule tuned to exclude backup subnet.,https://attack.mitre.org/techniques/T1071/004/
INC-20260610-4099,2026-06-10 02:05:49.386,2026-06-10 03:05:49.813,critical,resolved,Ransomware_Staging,WS-PKR-006|WS-PKR-004|WS-KTM-030|WS-KTM-025,,TA0001|TA0002|TA0008|TA0040,T1566.002|T1059.001|T1021.002|T1486,IDS-20260120-707B7B22,8,analyst_08,endpoint_quarantine,0,True,Port scan sourced from internal pentesting team. Documented and closed.,https://attack.mitre.org/techniques/T1566/002/
INC-20260610-1444,2026-06-10 03:32:21.099,2026-06-13 01:32:21.006,high,investigating,InsiderDataGrab,WS-BTW-004,user_6684|user_8465,TA0006|TA0009|TA0010,T1078|T1213|T1048,IDS-20251221-B739C9FF,26,analyst_04,account_disable,4036210,True,,https://attack.mitre.org/techniques/T1078/
INC-20260610-4593,2026-06-10 15:33:22.594,2026-06-13 11:33:22.448,low,resolved,Recon_PortScan,WS-KTM-012|WS-KTM-027|WS-KTM-038,user_7937|user_8090,TA0007,T1046,IDS-20250302-B21B0F1E,37,analyst_03,network_isolation,0,True,ATM software integrity check passed. Connection traced to vendor maintenance window. Vendor access policy updated.,https://attack.mitre.org/techniques/T1046/
INC-20260610-4864,2026-06-10 15:36:25.659,2026-06-10 23:36:25.048,medium,open,WebApp_SQLi,SRV-DC-01|SRV-FILE-01|WS-PKR-003,user_5297|user_6790|user_2064,TA0001|TA0006,T1190|T1555,IDS-20260302-5CA268BA,33,analyst_07,endpoint_quarantine,0,True,,https://attack.mitre.org/techniques/T1190/
INC-20260610-2133,2026-06-10 21:24:16.334,2026-06-13 00:24:16.626,high,resolved,DataExfil_HTTPS,WS-KTM-003,user_3541|user_7057,TA0009|TA0010,T1213|T1048.002,IDS-20251125-733B77A7,79,analyst_08,none,0,False,Brute force source blocked at perimeter. No successful authentication observed. Account lockout policy confirmed active.,https://attack.mitre.org/techniques/T1213/
INC-20260611-1879,2026-06-11 01:51:47.554,2026-06-13 06:51:47.273,critical,resolved,ATM_Jackpotting,WS-BTW-006,user_3401,TA0001|TA0002|TA0040,T1195|T1059.003|T1496,IDS-20260217-3D12FE7C,54,analyst_06,network_isolation,0,True,Lateral movement contained. SMB signing enforced on affected segment. Credential reset for compromised account.,https://attack.mitre.org/techniques/T1195/
INC-20260611-4178,2026-06-11 11:46:35.908,2026-06-13 19:46:35.574,high,contained,DataExfil_HTTPS,SRV-APP-01|WS-PKR-016|WS-KTM-057,user_9401|user_9955,TA0009|TA0010,T1213|T1048.002,IDS-20251026-A8F9BFB4,14,analyst_02,none,3649020,True,Contained via account disable. Forensic image taken. Passed to threat intel team for IOC extraction.,https://attack.mitre.org/techniques/T1213/
INC-20260611-2110,2026-06-11 12:25:52.993,2026-06-12 21:25:52.166,critical,resolved,Saturday_Night_C2,WS-PKR-001|WS-KTM-044,user_2643,TA0001|TA0011|TA0008|TA0009|TA0010,T1566.001|T1071.001|T1021.002|T1213|T1048.002,IDS-20260120-1047DFB9,27,analyst_03,network_isolation,3629759,True,False positive confirmed — traffic matches scheduled backup job pattern. Rule tuned to exclude backup subnet.,https://attack.mitre.org/techniques/T1566/001/
INC-20260611-3091,2026-06-11 14:01:35.345,2026-06-14 00:01:35.821,critical,resolved,Saturday_Night_C2,WS-BTW-004|ATM-KTM-006|ATM-PKR-002,user_8809,TA0001|TA0011|TA0008|TA0009|TA0010,T1566.001|T1071.001|T1021.002|T1213|T1048.002,IDS-20260605-73787612,29,analyst_03,firewall_block,0,False,SWIFT transaction logs reviewed. No fraudulent transfers confirmed. SWIFT gateway access audit initiated per NRB directive.,https://attack.mitre.org/techniques/T1566/001/
INC-20260611-2952,2026-06-11 23:42:50.404,2026-06-12 15:42:50.740,medium,false_positive,DNS_Tunneling,WS-KTM-005|WS-KTM-037|WS-KTM-033,user_7322|user_9095|user_8678,TA0011|TA0010,T1071.004|T1048.001,IDS-20250629-D267CDF5,60,analyst_04,endpoint_quarantine,0,False,ATM software integrity check passed. Connection traced to vendor maintenance window. Vendor access policy updated.,https://attack.mitre.org/techniques/T1071/004/
INC-20260612-2478,2026-06-12 01:53:22.583,2026-06-14 08:53:22.712,medium,investigating,DNS_Tunneling,WS-KTM-054|ATM-KTM-004|ATM-PKR-003|SRV-DC-01,,TA0011|TA0010,T1071.004|T1048.001,IDS-20250324-16497DDB,69,analyst_04,none,0,True,,https://attack.mitre.org/techniques/T1071/004/
INC-20260612-3129,2026-06-12 05:35:44.043,2026-06-12 22:35:44.126,medium,open,WebApp_SQLi,WS-PKR-019|WS-KTM-041|SRV-PROXY-01,user_9423|user_3598,TA0001|TA0006,T1190|T1555,IDS-20250918-2E184992,24,analyst_02,network_isolation,0,True,,https://attack.mitre.org/techniques/T1190/
INC-20260612-3885,2026-06-12 08:10:35.920,2026-06-14 23:10:35.851,medium,resolved,DNS_Tunneling,WS-KTM-009|WS-KTM-027|WS-KTM-040|ATM-KTM-002,user_8761|user_2756|user_5674,TA0011|TA0010,T1071.004|T1048.001,IDS-20260421-1A38141D,49,analyst_05,endpoint_quarantine,0,True,Insider threat escalated to HR and legal. DLP logs preserved. User account suspended pending investigation.,https://attack.mitre.org/techniques/T1071/004/
INC-20260612-4808,2026-06-12 13:30:12.133,2026-06-15 05:30:12.720,high,investigating,LateralSpread,WS-PKR-008,user_6894|user_5863|user_3110,TA0006|TA0008|TA0007,T1110.001|T1021.002|T1046,IDS-20260408-991C25FB,67,analyst_06,network_isolation,0,True,,https://attack.mitre.org/techniques/T1110/001/
INC-20260612-1486,2026-06-12 15:56:46.676,2026-06-15 03:56:46.758,medium,open,WebApp_SQLi,WS-PKR-018|ATM-KTM-005,,TA0001|TA0006,T1190|T1555,IDS-20250304-9E1ED8CE,7,analyst_05,endpoint_quarantine,0,True,,https://attack.mitre.org/techniques/T1190/
INC-20260612-2046,2026-06-12 15:58:31.455,2026-06-14 23:58:31.389,high,resolved,LateralSpread,WS-KTM-032|WS-PKR-004|ATM-KTM-004|WS-KTM-044,user_3478|user_9226,TA0006|TA0008|TA0007,T1110.001|T1021.002|T1046,IDS-20251107-408C4FB3,14,analyst_02,account_disable,3076502,True,Ransomware binary quarantined before detonation. Restored from backup. Patched EternalBlue vulnerability on affected hosts.,https://attack.mitre.org/techniques/T1110/001/
INC-20260612-3102,2026-06-12 16:39:08.121,2026-06-13 08:39:08.370,high,false_positive,InsiderDataGrab,SRV-PROXY-01,,TA0006|TA0009|TA0010,T1078|T1213|T1048,IDS-20250312-1FBE332D,35,analyst_06,account_disable,0,False,Isolated affected host and rotated credentials. Confirmed C2 channel via JA3 hash match. Blocked external IP at perimeter firewall.,https://attack.mitre.org/techniques/T1078/
INC-20260612-3528,2026-06-12 20:03:01.540,2026-06-13 19:03:01.146,high,resolved,InsiderDataGrab,WS-KTM-027|WS-KTM-031,user_9319|user_5867,TA0006|TA0009|TA0010,T1078|T1213|T1048,IDS-20250619-2563507B,70,analyst_05,none,0,True,DNS tunneling payload decoded. C2 domain sinkholed. Host reimaged.,https://attack.mitre.org/techniques/T1078/
INC-20260613-3277,2026-06-13 00:37:54.524,2026-06-14 15:37:54.578,critical,false_positive,Ransomware_Staging,WS-KTM-056|WS-BTW-004|WS-KTM-027,user_4895,TA0001|TA0002|TA0008|TA0040,T1566.002|T1059.001|T1021.002|T1486,IDS-20250123-203FC53F,13,analyst_06,network_isolation,0,False,Ransomware binary quarantined before detonation. Restored from backup. Patched EternalBlue vulnerability on affected hosts.,https://attack.mitre.org/techniques/T1566/002/
INC-20260613-2670,2026-06-13 01:15:15.804,2026-06-15 18:15:15.299,high,contained,LateralSpread,WS-KTM-046|WS-BTW-007|ATM-PKR-003,user_9166|user_6247|user_5961,TA0006|TA0008|TA0007,T1110.001|T1021.002|T1046,IDS-20260302-40986B56,80,analyst_07,network_isolation,2323528,True,DNS tunneling payload decoded. C2 domain sinkholed. Host reimaged.,https://attack.mitre.org/techniques/T1110/001/
INC-20260613-4061,2026-06-13 06:53:06.060,2026-06-15 15:53:06.441,medium,investigating,BruteForce_SSH,WS-PKR-016|WS-KTM-024|SRV-DC-01,,TA0006|TA0001,T1110.001|T1078,IDS-20250209-59DE1DB6,35,analyst_03,account_disable,0,True,,https://attack.mitre.org/techniques/T1110/001/
INC-20260613-3804,2026-06-13 09:50:43.396,2026-06-14 12:50:43.564,high,resolved,DataExfil_HTTPS,SRV-DC-01,user_4016,TA0009|TA0010,T1213|T1048.002,IDS-20260207-AF39A2ED,38,analyst_04,account_disable,3603615,True,Lateral movement contained. SMB signing enforced on affected segment. Credential reset for compromised account.,https://attack.mitre.org/techniques/T1213/
INC-20260613-2408,2026-06-13 15:36:51.121,2026-06-13 16:36:51.396,high,investigating,LateralSpread,WS-PKR-015|WS-KTM-033,user_9371|user_5179,TA0006|TA0008|TA0007,T1110.001|T1021.002|T1046,IDS-20250629-A9089C79,60,analyst_02,firewall_block,1182398,True,,https://attack.mitre.org/techniques/T1110/001/
INC-20260613-3095,2026-06-13 17:09:08.925,2026-06-16 13:09:08.663,high,resolved,InsiderDataGrab,WS-KTM-005|WS-KTM-055,,TA0006|TA0009|TA0010,T1078|T1213|T1048,IDS-20260224-C0B548BC,56,analyst_01,firewall_block,0,True,False positive confirmed — traffic matches scheduled backup job pattern. Rule tuned to exclude backup subnet.,https://attack.mitre.org/techniques/T1078/
INC-20260613-0449,2026-06-13 19:38:24.849,2026-06-14 22:38:24.561,critical,resolved,SWIFT_Tampering,WS-KTM-037|WS-BTW-009|WS-BTW-006|WS-KTM-058,user_4992|user_6688,TA0001|TA0003|TA0006|TA0009|TA0040,T1190|T1078|T1555|T1565.001|T1657,IDS-20260302-531B0033,43,analyst_06,firewall_block,0,True,Port scan sourced from internal pentesting team. Documented and closed.,https://attack.mitre.org/techniques/T1190/
INC-20260613-4095,2026-06-13 21:50:58.984,2026-06-16 07:50:58.481,high,false_positive,DataExfil_HTTPS,WS-PKR-013|WS-KTM-052,user_3066|user_5933|user_6864,TA0009|TA0010,T1213|T1048.002,IDS-20250816-DBFA8688,1,analyst_03,endpoint_quarantine,0,False,Contained via account disable. Forensic image taken. Passed to threat intel team for IOC extraction.,https://attack.mitre.org/techniques/T1213/
INC-20260614-1429,2026-06-14 04:01:32.465,2026-06-17 02:01:32.923,high,investigating,LateralSpread,WS-KTM-008|WS-BTW-004|WS-KTM-003|WS-KTM-056,,TA0006|TA0008|TA0007,T1110.001|T1021.002|T1046,IDS-20260603-FB28C25E,20,analyst_07,none,1560070,True,,https://attack.mitre.org/techniques/T1110/001/
INC-20260614-1592,2026-06-14 13:07:51.830,2026-06-16 07:07:51.403,high,false_positive,InsiderDataGrab,ATM-KTM-006|ATM-KTM-007|ATM-PKR-001,user_6566,TA0006|TA0009|TA0010,T1078|T1213|T1048,IDS-20250706-D9CC4930,52,analyst_08,network_isolation,0,False,Isolated affected host and rotated credentials. Confirmed C2 channel via JA3 hash match. Blocked external IP at perimeter firewall.,https://attack.mitre.org/techniques/T1078/
INC-20260614-0957,2026-06-14 13:20:21.680,2026-06-17 02:20:21.283,critical,contained,Saturday_Night_C2,WS-KTM-048,user_4751,TA0001|TA0011|TA0008|TA0009|TA0010,T1566.001|T1071.001|T1021.002|T1213|T1048.002,IDS-20260408-35993CB1,67,analyst_06,firewall_block,2282053,True,SWIFT transaction logs reviewed. No fraudulent transfers confirmed. SWIFT gateway access audit initiated per NRB directive.,https://attack.mitre.org/techniques/T1566/001/
INC-20260614-1527,2026-06-14 19:42:45.789,2026-06-17 15:42:45.738,high,contained,DataExfil_HTTPS,WS-BTW-004|WS-KTM-043|SRV-FILE-01|WS-KTM-055,,TA0009|TA0010,T1213|T1048.002,IDS-20260408-9C509F9E,14,analyst_08,none,0,True,SWIFT transaction logs reviewed. No fraudulent transfers confirmed. SWIFT gateway access audit initiated per NRB directive.,https://attack.mitre.org/techniques/T1213/
INC-20260614-2701,2026-06-14 23:20:21.428,2026-06-15 21:20:21.168,medium,investigating,DNS_Tunneling,WS-KTM-006|WS-KTM-021|WS-PKR-012|WS-KTM-051,user_7360|user_2177,TA0011|TA0010,T1071.004|T1048.001,IDS-20250414-E58EA520,14,analyst_06,network_isolation,0,False,,https://attack.mitre.org/techniques/T1071/004/
INC-20260615-1655,2026-06-15 04:37:30.725,2026-06-17 01:37:30.984,critical,false_positive,Saturday_Night_C2,WS-KTM-031|WS-KTM-051|ATM-PKR-002|WS-KTM-010,user_8342,TA0001|TA0011|TA0008|TA0009|TA0010,T1566.001|T1071.001|T1021.002|T1213|T1048.002,IDS-20250903-37A6BE20,49,analyst_02,endpoint_quarantine,0,False,Insider threat escalated to HR and legal. DLP logs preserved. User account suspended pending investigation.,https://attack.mitre.org/techniques/T1566/001/
INC-20260615-2516,2026-06-15 08:52:57.370,2026-06-17 16:52:57.756,high,resolved,LateralSpread,WS-KTM-010,user_5061|user_1417,TA0006|TA0008|TA0007,T1110.001|T1021.002|T1046,IDS-20260511-D4F18A83,73,analyst_08,none,0,True,DNS tunneling payload decoded. C2 domain sinkholed. Host reimaged.,https://attack.mitre.org/techniques/T1110/001/
INC-20260615-2726,2026-06-15 09:54:13.067,2026-06-15 15:54:13.399,critical,false_positive,Saturday_Night_C2,WS-KTM-050,user_4708|user_2529|user_3008,TA0001|TA0011|TA0008|TA0009|TA0010,T1566.001|T1071.001|T1021.002|T1213|T1048.002,IDS-20250914-7C0DF62D,11,analyst_05,network_isolation,0,False,DNS tunneling payload decoded. C2 domain sinkholed. Host reimaged.,https://attack.mitre.org/techniques/T1566/001/
INC-20260615-0323,2026-06-15 13:09:10.460,2026-06-17 11:09:10.102,medium,open,BruteForce_SSH,WS-KTM-030|WS-PKR-012|WS-PKR-003,user_6780|user_5382|user_3569,TA0006|TA0001,T1110.001|T1078,IDS-20250103-9D3D9A3C,2,analyst_03,endpoint_quarantine,0,False,,https://attack.mitre.org/techniques/T1110/001/
INC-20260615-0721,2026-06-15 16:34:18.509,2026-06-17 14:34:18.122,medium,contained,WebApp_SQLi,WS-KTM-019,user_8771,TA0001|TA0006,T1190|T1555,IDS-20250504-A38126DF,4,analyst_01,account_disable,0,True,Ransomware binary quarantined before detonation. Restored from backup. Patched EternalBlue vulnerability on affected hosts.,https://attack.mitre.org/techniques/T1190/
INC-20260615-3123,2026-06-15 16:44:40.648,2026-06-15 23:44:40.974,high,investigating,InsiderDataGrab,WS-PKR-009|WS-KTM-035|WS-BTW-001,,TA0006|TA0009|TA0010,T1078|T1213|T1048,IDS-20260120-31BE4CA5,52,analyst_08,network_isolation,0,True,,https://attack.mitre.org/techniques/T1078/
INC-20260615-4307,2026-06-15 17:43:08.595,2026-06-18 02:43:08.773,low,resolved,Recon_PortScan,WS-KTM-018,user_3106|user_1831|user_9762,TA0007,T1046,IDS-20260408-595121F9,3,analyst_06,network_isolation,0,True,Isolated affected host and rotated credentials. Confirmed C2 channel via JA3 hash match. Blocked external IP at perimeter firewall.,https://attack.mitre.org/techniques/T1046/
INC-20260615-2618,2026-06-15 18:54:01.970,2026-06-16 14:54:01.407,medium,false_positive,DNS_Tunneling,WS-KTM-006,user_2027|user_2620|user_9892,TA0011|TA0010,T1071.004|T1048.001,IDS-20260101-604D71E9,26,analyst_07,network_isolation,0,False,ATM software integrity check passed. Connection traced to vendor maintenance window. Vendor access policy updated.,https://attack.mitre.org/techniques/T1071/004/
INC-20260615-2368,2026-06-15 20:04:38.167,2026-06-17 05:04:38.204,high,contained,DataExfil_HTTPS,SRV-DC-01|WS-PKR-008|WS-KTM-007|WS-KTM-055,user_4794|user_5979,TA0009|TA0010,T1213|T1048.002,IDS-20260120-8E1D890F,69,analyst_06,none,2851357,True,Brute force source blocked at perimeter. No successful authentication observed. Account lockout policy confirmed active.,https://attack.mitre.org/techniques/T1213/
INC-20260615-0930,2026-06-15 22:38:15.135,2026-06-17 09:38:15.710,high,resolved,DataExfil_HTTPS,SRV-SQL-01|WS-KTM-028|WS-PKR-016,user_6644|user_6704|user_8986,TA0009|TA0010,T1213|T1048.002,IDS-20251025-F5B96B6D,19,analyst_05,account_disable,0,True,Ransomware binary quarantined before detonation. Restored from backup. Patched EternalBlue vulnerability on affected hosts.,https://attack.mitre.org/techniques/T1213/
INC-20260616-1228,2026-06-16 01:42:17.042,2026-06-18 11:42:17.884,medium,resolved,DNS_Tunneling,WS-KTM-040|WS-KTM-058|WS-PKR-012|ATM-KTM-009,,TA0011|TA0010,T1071.004|T1048.001,IDS-20250304-5C332221,75,analyst_05,endpoint_quarantine,0,False,SQL injection attempt blocked by WAF. No data exfiltration detected. WAF rule updated.,https://attack.mitre.org/techniques/T1071/004/
INC-20260616-4591,2026-06-16 03:14:28.051,2026-06-17 22:14:28.673,medium,contained,BruteForce_SSH,WS-KTM-046|WS-KTM-018|WS-KTM-048,user_2907,TA0006|TA0001,T1110.001|T1078,IDS-20251213-816BF63D,43,analyst_03,endpoint_quarantine,0,True,ATM software integrity check passed. Connection traced to vendor maintenance window. Vendor access policy updated.,https://attack.mitre.org/techniques/T1110/001/
